school,program,occurrence,category,level,year,points,status
Olsvikåsen videregående skole,"Helse- og oppvekstfag, SK 3 år",0,HS,Vg1,2021,42.0,points
Olsvikåsen videregående skole,"Helse- og oppvekstfag, SK 3 år",0,HS,Vg1,2022,39.6,points
Olsvikåsen videregående skole,"Helse- og oppvekstfag, SK 3 år",0,HS,Vg1,2023,42.2,points
Olsvikåsen videregående skole,"Helse- og oppvekstfag, SK 3 år",0,HS,Vg1,2024,41.8,points
Olsvikåsen videregående skole,"Helse- og oppvekstfag, SK 3 år",0,HS,Vg1,2025,41.8,points
Olsvikåsen videregående skole,"Helse- og oppvekstfag, SK 3 år",0,HS,Vg1,2026,41.0,points
Olsvikåsen videregående skole,"Helse- og oppvekstfag, SK 3-årig",0,HS,Vg1,2020,45.0,points
Olsvikåsen videregående skole,"Kunst, design og arkitektur",0,KD,Vg1,2020,37.3,points
Olsvikåsen videregående skole,"Kunst, design og arkitektur",0,KD,Vg1,2021,44.7,points
Olsvikåsen videregående skole,"Kunst, design og arkitektur",0,KD,Vg1,2022,41.3,points
Olsvikåsen videregående skole,"Kunst, design og arkitektur",0,KD,Vg1,2023,25.3,points
Olsvikåsen videregående skole,"Kunst, design og arkitektur",0,KD,Vg1,2024,37.3,points
Olsvikåsen videregående skole,"Kunst, design og arkitektur",0,KD,Vg1,2025,41.3,points
Olsvikåsen videregående skole,"Kunst, design og arkitektur",0,KD,Vg1,2026,36.9,points
Olsvikåsen videregående skole,Studiespesialisering,0,ST,Vg1,2017,43.9,points
Olsvikåsen videregående skole,Studiespesialisering,0,ST,Vg1,2018,47.1,points
Olsvikåsen videregående skole,Studiespesialisering,0,ST,Vg1,2019,47.1,points
Olsvikåsen videregående skole,Studiespesialisering,0,ST,Vg1,2020,47.3,points
Olsvikåsen videregående skole,Studiespesialisering,0,ST,Vg1,2021,48.0,points
Olsvikåsen videregående skole,Studiespesialisering,0,ST,Vg1,2022,46.9,points
Olsvikåsen videregående skole,Studiespesialisering,0,ST,Vg1,2023,40.6,points
Olsvikåsen videregående skole,Studiespesialisering,0,ST,Vg1,2024,47.7,points
Olsvikåsen videregående skole,Studiespesialisering,0,ST,Vg1,2025,44.4,points
Olsvikåsen videregående skole,Studiespesialisering,0,ST,Vg1,2026,43.1,points
Olsvikåsen videregående skole,Barne- og ungdomsarbeider,0,HS,Vg2,2021,37.5,points
Olsvikåsen videregående skole,Barne- og ungdomsarbeider,0,HS,Vg2,2022,37.5,points
Olsvikåsen videregående skole,Barne- og ungdomsarbeider,0,HS,Vg2,2023,41.3,points
Olsvikåsen videregående skole,Barne- og ungdomsarbeider,0,HS,Vg2,2024,34.4,points
Olsvikåsen videregående skole,Barne- og ungdomsarbeider,0,HS,Vg2,2025,33.8,points
Olsvikåsen videregående skole,Barne- og ungdomsarbeider,0,HS,Vg2,2026,38.8,points
Olsvikåsen videregående skole,Helsearbeiderfag,0,HS,Vg2,2021,44.0,points
Olsvikåsen videregående skole,Helsearbeiderfag,0,HS,Vg2,2022,41.3,points
Olsvikåsen videregående skole,Helsearbeiderfag,0,HS,Vg2,2023,32.5,points
Olsvikåsen videregående skole,Helsearbeiderfag,0,HS,Vg2,2024,38.8,points
Olsvikåsen videregående skole,Helsearbeiderfag,0,HS,Vg2,2025,38.8,points
Olsvikåsen videregående skole,Helsearbeiderfag,0,HS,Vg2,2026,38.8,points
Os gymnas,Studiespesialisering,0,ST,Vg1,2017,34.3,points
Os gymnas,Studiespesialisering,0,ST,Vg1,2018,37.1,points
Os gymnas,Studiespesialisering,0,ST,Vg1,2019,37.3,points
Os gymnas,Studiespesialisering,0,ST,Vg1,2020,41.1,points
Os gymnas,Studiespesialisering,0,ST,Vg1,2021,41.3,points
Os gymnas,Studiespesialisering,0,ST,Vg1,2022,30.5,points
Os gymnas,Studiespesialisering,0,ST,Vg1,2023,,open
Os gymnas,Studiespesialisering,0,ST,Vg1,2024,42.5,points
Os gymnas,Studiespesialisering,0,ST,Vg1,2025,42.7,points
Os vidaregåande skule,Bygg- og anleggsteknikk,0,BA,Vg1,2020,32.3,points
Os vidaregåande skule,Bygg- og anleggsteknikk,0,BA,Vg1,2021,32.0,points
Os vidaregåande skule,Bygg- og anleggsteknikk,0,BA,Vg1,2022,33.8,points
Os vidaregåande skule,Bygg- og anleggsteknikk,0,BA,Vg1,2023,,open
Os vidaregåande skule,Bygg- og anleggsteknikk,0,BA,Vg1,2024,30.9,points
Os vidaregåande skule,Bygg- og anleggsteknikk,0,BA,Vg1,2025,31.2,points
Os vidaregåande skule,Bygg- og anleggsteknikk,0,BA,Vg1,2026,35.1,points
Os vidaregåande skule,Elektro og datateknologi,0,EL,Vg1,2021,37.7,points
Os vidaregåande skule,Elektro og datateknologi,0,EL,Vg1,2022,40.0,points
Os vidaregåande skule,Elektro og datateknologi,0,EL,Vg1,2023,,open
Os vidaregåande skule,Elektro og datateknologi,0,EL,Vg1,2024,35.7,points
Os vidaregåande skule,Elektro og datateknologi,0,EL,Vg1,2025,34.2,points
Os vidaregåande skule,Elektro og datateknologi,0,EL,Vg1,2026,37.7,points
Os vidaregåande skule,Elektrofag,0,EL,Vg1,2020,34.3,points
Os vidaregåande skule,Helse- og oppvekstfag,0,HS,Vg1,2020,36.8,points
Os vidaregåande skule,Helse- og oppvekstfag,0,HS,Vg1,2021,25.3,points
Os vidaregåande skule,Helse- og oppvekstfag,0,HS,Vg1,2022,33.6,points
Os vidaregåande skule,Helse- og oppvekstfag,0,HS,Vg1,2023,32.3,points
Os vidaregåande skule,Helse- og oppvekstfag,0,HS,Vg1,2024,32.6,points
Os vidaregåande skule,Helse- og oppvekstfag,0,HS,Vg1,2025,38.8,points
Os vidaregåande skule,Helse- og oppvekstfag,0,HS,Vg1,2026,36.9,points
Os vidaregåande skule,"Helse- og oppvekstfag, SK 3 år",0,HS,Vg1,2024,38.4,points
Os vidaregåande skule,"Helse- og oppvekstfag, SK 3 år",0,HS,Vg1,2025,36.0,points
Os vidaregåande skule,"Helse- og oppvekstfag, SK 3 år",0,HS,Vg1,2026,38.1,points
Os vidaregåande skule,"Sal, service og reiseliv",0,SR,Vg1,2020,35.8,points
Os vidaregåande skule,"Sal, service og reiseliv",0,SR,Vg1,2023,37.7,points
Os vidaregåande skule,"Salg, service og reiseliv",0,SR,Vg1,2021,32.3,points
Os vidaregåande skule,"Salg, service og reiseliv",0,SR,Vg1,2022,44.6,points
Os vidaregåande skule,"Salg, service og reiseliv",0,SR,Vg1,2024,41.9,points
Os vidaregåande skule,"Salg, service og reiseliv",0,SR,Vg1,2025,40.4,points
Os vidaregåande skule,"Salg, service og reiseliv",0,SR,Vg1,2026,35.3,points
Os vidaregåande skule,Studiespesialisering,0,ST,Vg1,2026,44.2,points
Os vidaregåande skule,Teknikk og industriell produksjon,0,TP,Vg1,2020,32.0,points
Os vidaregåande skule,Teknologi- og industrifag,0,TP,Vg1,2021,32.0,points
Os vidaregåande skule,Teknologi- og industrifag,0,TP,Vg1,2022,32.5,points
Os vidaregåande skule,Teknologi- og industrifag,0,TP,Vg1,2023,31.6,points
Os vidaregåande skule,Teknologi- og industrifag,0,TP,Vg1,2024,36.0,points
Os vidaregåande skule,Teknologi- og industrifag,0,TP,Vg1,2025,35.3,points
Os vidaregåande skule,Teknologi- og industrifag,0,TP,Vg1,2026,36.3,points
Os vidaregåande skule,Ambulansefag,0,HS,Vg2,2021,55.7,points
Os vidaregåande skule,Ambulansefag,0,HS,Vg2,2022,53.8,points
Os vidaregåande skule,Ambulansefag,0,HS,Vg2,2023,55.0,points
Os vidaregåande skule,Ambulansefag,0,HS,Vg2,2024,56.3,points
Os vidaregåande skule,Ambulansefag,0,HS,Vg2,2025,55.6,points
Os vidaregåande skule,Ambulansefag,0,HS,Vg2,2026,56.3,points
Os vidaregåande skule,"Anleggsteknikk, LAL",0,BA,Vg2,2024,37.1,points
Os vidaregåande skule,"Anleggsteknikk, LAL",0,BA,Vg2,2026,41.3,points
Os vidaregåande skule,"Anleggsteknikk, landslinje",0,BA,Vg2,2021,41.3,points
Os vidaregåande skule,"Anleggsteknikk, landslinje",0,BA,Vg2,2023,34.3,points
Os vidaregåande skule,Arbeidsmaskiner,0,TP,Vg2,2021,31.3,points
Os vidaregåande skule,Arbeidsmaskiner,0,TP,Vg2,2022,36.3,points
Os vidaregåande skule,Arbeidsmaskiner,0,TP,Vg2,2023,32.5,points
Os vidaregåande skule,Arbeidsmaskiner,0,TP,Vg2,2024,33.8,points
Os vidaregåande skule,Arbeidsmaskiner,0,TP,Vg2,2025,36.7,points
Os vidaregåande skule,Arbeidsmaskiner,0,TP,Vg2,2026,40.0,points
Os vidaregåande skule,Barne- og ungdomsarbeider,0,HS,Vg2,2021,34.0,points
Os vidaregåande skule,Barne- og ungdomsarbeider,0,HS,Vg2,2022,42.5,points
Os vidaregåande skule,Barne- og ungdomsarbeider,0,HS,Vg2,2023,38.8,points
Os vidaregåande skule,Barne- og ungdomsarbeider,0,HS,Vg2,2024,40.0,points
Os vidaregåande skule,Barne- og ungdomsarbeider,0,HS,Vg2,2025,25.0,points
Os vidaregåande skule,Barne- og ungdomsarbeider,0,HS,Vg2,2026,36.7,points
Os vidaregåande skule,Elenergi og ekom,0,EL,Vg2,2021,34.3,points
Os vidaregåande skule,Elenergi og ekom,0,EL,Vg2,2022,27.1,points
Os vidaregåande skule,Elenergi og ekom,0,EL,Vg2,2023,44.3,points
Os vidaregåande skule,Elenergi og ekom,0,EL,Vg2,2024,38.6,points
Os vidaregåande skule,Elenergi og ekom,0,EL,Vg2,2025,38.8,points
Os vidaregåande skule,Elenergi og ekom,0,EL,Vg2,2026,36.3,points
Os vidaregåande skule,Helsearbeiderfag,0,HS,Vg2,2021,50.0,points
Os vidaregåande skule,Helsearbeiderfag,0,HS,Vg2,2022,40.0,points
Os vidaregåande skule,Helsearbeiderfag,0,HS,Vg2,2023,28.8,points
Os vidaregåande skule,Helsearbeiderfag,0,HS,Vg2,2024,47.5,points
Os vidaregåande skule,Helsearbeiderfag,0,HS,Vg2,2025,15.0,points
Os vidaregåande skule,Helsearbeiderfag,0,HS,Vg2,2026,,open
Os vidaregåande skule,Kjøretøy,0,TP,Vg2,2021,33.8,points
Os vidaregåande skule,Kjøretøy,0,TP,Vg2,2022,24.4,points
Os vidaregåande skule,Kjøretøy,0,TP,Vg2,2023,,open
Os vidaregåande skule,Kjøretøy,0,TP,Vg2,2024,27.5,points
Os vidaregåande skule,Kjøretøy,0,TP,Vg2,2025,31.3,points
Os vidaregåande skule,Kjøretøy,0,TP,Vg2,2026,28.9,points
Os vidaregåande skule,Salg og reiseliv,0,SR,Vg2,2021,35.0,points
Os vidaregåande skule,Salg og reiseliv,0,SR,Vg2,2022,31.4,points
Os vidaregåande skule,Salg og reiseliv,0,SR,Vg2,2023,47.8,points
Os vidaregåande skule,Salg og reiseliv,0,SR,Vg2,2024,33.3,points
Os vidaregåande skule,Salg og reiseliv,0,SR,Vg2,2025,36.7,points
Os vidaregåande skule,"Salg, service og reiseliv",1,SR,Vg2,2026,37.5,points
Os vidaregåande skule,Transport og logistikk,0,TP,Vg2,2021,28.8,points
Os vidaregåande skule,Transport og logistikk,0,TP,Vg2,2022,28.9,points
Os vidaregåande skule,Transport og logistikk,0,TP,Vg2,2023,,open
Os vidaregåande skule,Transport og logistikk,0,TP,Vg2,2024,17.5,points
Os vidaregåande skule,Transport og logistikk,0,TP,Vg2,2025,24.4,points
Os vidaregåande skule,Transport og logistikk,0,TP,Vg2,2026,32.5,points
Os vidaregåande skule,Tømrer,0,BA,Vg2,2021,26.7,points
Os vidaregåande skule,Tømrer,0,BA,Vg2,2022,21.4,points
Os vidaregåande skule,Tømrer,0,BA,Vg2,2023,31.4,points
Os vidaregåande skule,Tømrer,0,BA,Vg2,2024,22.9,points
Os vidaregåande skule,Tømrer,0,BA,Vg2,2025,17.1,points
Os vidaregåande skule,Tømrer,0,BA,Vg2,2026,34.3,points
Os vidaregåande skule,Anleggsmaskinmekanikerfaget,0,TP,Vg3,2023,37.1,points
Os vidaregåande skule,"Anleggsmaskinmekanikerfaget, LAL",0,TP,Vg3,2024,37.1,points
Os vidaregåande skule,"Anleggsmaskinmekanikerfaget, LAL",0,TP,Vg3,2026,42.9,points
Os vidaregåande skule,"Anleggsmaskinmekanikerfaget, landslinje",0,TP,Vg3,2021,41.4,points
Os vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,Vg3,2022,38.6,points
Os vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,Vg3,2023,31.3,points
Os vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,Vg3,2024,31.4,points
Os vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,Vg3,2025,43.8,points
Os vidaregåande skule,Påbygg. gen. studiekompetanse,0,PB,Vg3,2026,40.0,points
Os vidaregåande skule,Påbygging til generell studiekompetanse,0,PB,Vg3,2021,48.8,points
Osterøy vidaregåande skule,Elektro og datateknologi,0,EL,Vg1,2021,43.3,points
Osterøy vidaregåande skule,Elektro og datateknologi,0,EL,Vg1,2022,41.7,points
Osterøy vidaregåande skule,Elektro og datateknologi,0,EL,Vg1,2023,36.7,points
Osterøy vidaregåande skule,Elektro og datateknologi,0,EL,Vg1,2024,38.1,points
Osterøy vidaregåande skule,Elektro og datateknologi,0,EL,Vg1,2025,37.2,points
Osterøy vidaregåande skule,Elektro og datateknologi,0,EL,Vg1,2026,43.1,points
Osterøy vidaregåande skule,Elektrofag,0,EL,Vg1,2020,40.0,points
Osterøy vidaregåande skule,Helse- og oppvekstfag,0,HS,Vg1,2020,35.8,points
Osterøy vidaregåande skule,Helse- og oppvekstfag,0,HS,Vg1,2021,17.3,points
Osterøy vidaregåande skule,Helse- og oppvekstfag,0,HS,Vg1,2022,30.5,points
Osterøy vidaregåande skule,Helse- og oppvekstfag,0,HS,Vg1,2023,,open
Osterøy vidaregåande skule,Helse- og oppvekstfag,0,HS,Vg1,2024,28.0,points
Osterøy vidaregåande skule,Helse- og oppvekstfag,0,HS,Vg1,2025,35.9,points
Osterøy vidaregåande skule,Helse- og oppvekstfag,0,HS,Vg1,2026,,open
Osterøy vidaregåande skule,Studiespesialisering,0,ST,Vg1,2017,38.8,points
Osterøy vidaregåande skule,Studiespesialisering,0,ST,Vg1,2018,28.2,points
Osterøy vidaregåande skule,Studiespesialisering,0,ST,Vg1,2019,37.6,points
Osterøy vidaregåande skule,Studiespesialisering,0,ST,Vg1,2020,28.7,points
Osterøy vidaregåande skule,Studiespesialisering,0,ST,Vg1,2021,28.0,points
Osterøy vidaregåande skule,Studiespesialisering,0,ST,Vg1,2022,28.7,points
Osterøy vidaregåande skule,Studiespesialisering,0,ST,Vg1,2023,,open
Osterøy vidaregåande skule,Studiespesialisering,0,ST,Vg1,2024,24.7,points
Osterøy vidaregåande skule,Studiespesialisering,0,ST,Vg1,2025,32.7,points
Osterøy vidaregåande skule,Teknikk og industriell produksjon,0,TP,Vg1,2020,20.9,points
Osterøy vidaregåande skule,Teknologi- og industrifag,0,TP,Vg1,2021,30.0,points
Osterøy vidaregåande skule,Teknologi- og industrifag,0,TP,Vg1,2022,23.6,points
Osterøy vidaregåande skule,Teknologi- og industrifag,0,TP,Vg1,2023,,open
Osterøy vidaregåande skule,Teknologi- og industrifag,0,TP,Vg1,2024,35.0,points
Osterøy vidaregåande skule,Teknologi- og industrifag,0,TP,Vg1,2025,31.9,points
Osterøy vidaregåande skule,Teknologi- og industrifag,0,TP,Vg1,2026,22.7,points
Osterøy vidaregåande skule,Elenergi og ekom,0,EL,Vg2,2021,44.3,points
Osterøy vidaregåande skule,Elenergi og ekom,0,EL,Vg2,2022,44.3,points
Osterøy vidaregåande skule,Elenergi og ekom,0,EL,Vg2,2023,36.3,points
Osterøy vidaregåande skule,Elenergi og ekom,0,EL,Vg2,2024,44.3,points
Osterøy vidaregåande skule,Elenergi og ekom,0,EL,Vg2,2025,32.9,points
Osterøy vidaregåande skule,Elenergi og ekom,0,EL,Vg2,2026,,open
Osterøy vidaregåande skule,Helsearbeiderfag,0,HS,Vg2,2021,23.8,points
Osterøy vidaregåande skule,Helsearbeiderfag,0,HS,Vg2,2022,23.8,points
Osterøy vidaregåande skule,Helsearbeiderfag,0,HS,Vg2,2023,,open
Osterøy vidaregåande skule,Helsearbeiderfag,0,HS,Vg2,2024,32.5,points
Osterøy vidaregåande skule,Helsearbeiderfag,0,HS,Vg2,2025,40.0,points
Osterøy vidaregåande skule,Helsearbeiderfag,0,HS,Vg2,2026,,open
Osterøy vidaregåande skule,Industriteknologi,0,TP,Vg2,2021,17.5,points
Osterøy vidaregåande skule,Industriteknologi,0,TP,Vg2,2022,17.5,points
Osterøy vidaregåande skule,Industriteknologi,0,TP,Vg2,2023,,open
Osterøy vidaregåande skule,Industriteknologi,0,TP,Vg2,2024,26.3,points
Osterøy vidaregåande skule,Industriteknologi,0,TP,Vg2,2025,24.3,points
Osterøy vidaregåande skule,Industriteknologi,0,TP,Vg2,2026,,open
Rubbestadnes vidaregåande skule,Elektro og datateknologi,0,EL,Vg1,2021,34.2,points
Rubbestadnes vidaregåande skule,Elektrofag,0,EL,Vg1,2020,32.7,points
Rubbestadnes vidaregåande skule,Teknikk og industriell produksjon,0,TP,Vg1,2020,28.0,points
Rubbestadnes vidaregåande skule,Teknologi- og industrifag,0,TP,Vg1,2021,25.0,points
Rubbestadnes vidaregåande skule,Automatisering,0,EL,Vg2,2021,21.0,points
Rubbestadnes vidaregåande skule,Elenergi og ekom,0,EL,Vg2,2021,44.3,points
Rubbestadnes vidaregåande skule,Industriteknologi,0,TP,Vg2,2021,26.3,points
Rubbestadnes vidaregåande skule,Maritime fag,0,TP,Vg2,2021,31.3,points
Rubbestadnes vidaregåande skule,Automatiseringsfaget,0,EL,Vg3,2021,25.7,points
Sandsli videregående skole,Restaurant- og matfag,0,RM,Vg1,2020,33.0,points
Sandsli videregående skole,Restaurant- og matfag,0,RM,Vg1,2021,26.3,points
Sandsli videregående skole,Restaurant- og matfag,0,RM,Vg1,2022,32.1,points
Sandsli videregående skole,Restaurant- og matfag,0,RM,Vg1,2023,,open
Sandsli videregående skole,Restaurant- og matfag,0,RM,Vg1,2024,34.2,points
Sandsli videregående skole,Restaurant- og matfag,0,RM,Vg1,2025,34.4,points
Sandsli videregående skole,Restaurant- og matfag,0,RM,Vg1,2026,30.7,points
Sandsli videregående skole,"Sal, service og reiseliv",0,SR,Vg1,2023,,open
Sandsli videregående skole,"Salg, service og reiseliv",0,SR,Vg1,2024,42.5,points
Sandsli videregående skole,Studiespesialisering,0,ST,Vg1,2017,40.2,points
Sandsli videregående skole,Studiespesialisering,0,ST,Vg1,2018,40.3,points
Sandsli videregående skole,Studiespesialisering,0,ST,Vg1,2019,42.2,points
Sandsli videregående skole,Studiespesialisering,0,ST,Vg1,2020,41.7,points
Sandsli videregående skole,Studiespesialisering,0,ST,Vg1,2021,40.0,points
Sandsli videregående skole,Studiespesialisering,0,ST,Vg1,2022,39.3,points
Sandsli videregående skole,Studiespesialisering,0,ST,Vg1,2023,36.0,points
Sandsli videregående skole,Studiespesialisering,0,ST,Vg1,2024,44.4,points
Sandsli videregående skole,Studiespesialisering,0,ST,Vg1,2025,45.9,points
Sandsli videregående skole,Studiespesialisering,0,ST,Vg1,2026,43.8,points
Sandsli videregående skole,Baker og konditor,0,RM,Vg2,2021,37.1,points
Sandsli videregående skole,Baker og konditor,0,RM,Vg2,2022,25.7,points
Sandsli videregående skole,Baker og konditor,0,RM,Vg2,2023,28.6,points
Sandsli videregående skole,Baker og konditor,0,RM,Vg2,2024,22.9,points
Sandsli videregående skole,Baker og konditor,0,RM,Vg2,2025,40.0,points
Sandsli videregående skole,Baker og konditor,0,RM,Vg2,2026,,open
Sandsli videregående skole,Kokk- og servitørfag,0,RM,Vg2,2021,15.7,points
Sandsli videregående skole,Kokk- og servitørfag,0,RM,Vg2,2022,17.1,points
Sandsli videregående skole,Kokk- og servitørfag,0,RM,Vg2,2023,32.9,points
Sandsli videregående skole,Kokk- og servitørfag,0,RM,Vg2,2024,25.7,points
Sandsli videregående skole,Kokk- og servitørfag,0,RM,Vg2,2025,22.9,points
Sandsli videregående skole,Kokk- og servitørfag,0,RM,Vg2,2026,21.4,points
Sandsli videregående skole,Påbygg gen studiekomp e/yrkeskomp,0,PB,Vg3,2026,40.0,points
Sandsli videregående skole,Påbygg. gen. studiekomp. etter yrkeskomp,0,PB,Vg3,2023,,open
Sandsli videregående skole,Påbygg. gen. studiekompetanse,0,PB,Vg3,2026,41.3,points
Slåtthaug videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2020,34.0,points
Slåtthaug videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2021,32.2,points
Slåtthaug videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2022,35.0,points
Slåtthaug videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2023,23.8,points
Slåtthaug videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2024,34.0,points
Slåtthaug videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2025,34.7,points
Slåtthaug videregående skole,Bygg- og anleggsteknikk,0,BA,Vg1,2026,34.7,points
Slåtthaug videregående skole,Elektro og datateknologi,0,EL,Vg1,2021,41.1,points
Slåtthaug videregående skole,Elektro og datateknologi,0,EL,Vg1,2022,42.5,points
Slåtthaug videregående skole,Elektro og datateknologi,0,EL,Vg1,2023,39.1,points
Slåtthaug videregående skole,Elektro og datateknologi,0,EL,Vg1,2024,37.1,points
Slåtthaug videregående skole,Elektro og datateknologi,0,EL,Vg1,2025,40.7,points
Slåtthaug videregående skole,Elektro og datateknologi,0,EL,Vg1,2026,40.8,points
Slåtthaug videregående skole,Elektrofag,0,EL,Vg1,2020,40.0,points
Slåtthaug videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2020,35.0,points
Slåtthaug videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2021,31.7,points
Slåtthaug videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2022,29.5,points
Slåtthaug videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2023,,open
Slåtthaug videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2024,33.1,points
Slåtthaug videregående skole,Helse- og oppvekstfag,0,HS,Vg1,2025,36.0,points
