year,fylke,school,program,level,category,state,actual,forecast,p_fill,p_fill_raw,history_years,last_year_value
2022,Rogaland,Sola videregående skole,"språk, samfunn og økonomi",Vg2,ST,num,31.3,29.57,0.545,0.665,3,29.0
2022,Rogaland,Sola videregående skole,dataelektronikerfaget,Vg3,EL,open,,31.04,0.224,0.078,0,
2022,Rogaland,St.Olav videregående skole,studiespesialisering,Vg1,ST,num,45.7,42.86,0.724,0.918,4,43.7
2022,Rogaland,St.Olav videregående skole,realfag,Vg2,ST,num,41.1,41.29,0.748,0.937,4,42.2
2022,Rogaland,St.Olav videregående skole,"språk, samfunn og økonomi",Vg2,ST,num,41.1,38.95,0.772,0.952,4,41.1
2022,Rogaland,St.Svithun videregående skole,idrettsfag,Vg1,ID,num,43.2,43.74,0.745,0.935,4,45.0
2022,Rogaland,St.Svithun videregående skole,studiespesialisering,Vg1,ST,num,43.3,43.97,0.71,0.906,4,45.0
2022,Rogaland,St.Svithun videregående skole,idrettsfag,Vg2,ID,open,,33.89,0.502,0.575,3,30.0
2022,Rogaland,St.Svithun videregående skole,realfag,Vg2,ST,num,38.9,40.89,0.733,0.926,4,37.8
2022,Rogaland,St.Svithun videregående skole,"språk, samfunn og økonomi",Vg2,ST,num,36.0,36.8,0.614,0.788,3,33.3
2022,Rogaland,Stavanger Katedralskole,dans,Vg1,MD,num,29.3,43.27,0.692,0.889,4,40.7
2022,Rogaland,Stavanger Katedralskole,drama,Vg1,MD,num,44.3,43.65,0.629,0.81,4,44.9
2022,Rogaland,Stavanger Katedralskole,musikk,Vg1,MD,num,46.7,47.53,0.507,0.585,3,49.7
2022,Rogaland,Stavanger Katedralskole,studiespesialisering,Vg1,ST,num,38.3,43.41,0.523,0.619,3,43.3
2022,Rogaland,Stavanger Katedralskole,dans,Vg2,MD,open,,44.16,0.162,0.034,0,
2022,Rogaland,Stavanger Katedralskole,drama,Vg2,MD,open,,44.16,0.162,0.034,0,
2022,Rogaland,Stavanger Katedralskole,musikk,Vg2,MD,open,,44.16,0.162,0.034,0,
2022,Rogaland,Stavanger Katedralskole,realfag,Vg2,ST,open,,37.19,0.512,0.598,3,37.0
2022,Rogaland,Stavanger Katedralskole,"språk, samfunn og økonomi",Vg2,ST,num,42.2,39.07,0.717,0.913,4,33.3
2022,Rogaland,Stavanger Offshore Tekniske skole,teknologi- og industrifag,Vg1,TP,num,38.7,37.13,0.763,0.947,3,35.9
2022,Rogaland,Stavanger Offshore Tekniske skole,brønnteknikk,Vg2,TP,num,37.5,37.25,0.779,0.956,4,38.8
2022,Rogaland,Stavanger Offshore Tekniske skole,kjemiprosess- og laboratoriefag,Vg2,TP,num,32.5,38.72,0.791,0.962,3,38.8
2022,Rogaland,Strand videregående skole,elektro og datateknologi,Vg1,EL,num,36.2,33.77,0.251,0.105,0,
2022,Rogaland,Strand videregående skole,helse- og oppvekstfag,Vg1,HS,open,,31.7,0.41,0.372,2,35.0
2022,Rogaland,Strand videregående skole,idrettsfag,Vg1,ID,num,27.8,38.55,0.296,0.163,1,40.7
2022,Rogaland,Strand videregående skole,naturbruk,Vg1,NA,num,29.6,28.28,0.671,0.866,4,27.3
2022,Rogaland,Strand videregående skole,"salg, service og reiseliv",Vg1,SR,open,,26.75,0.599,0.765,2,28.3
2022,Rogaland,Strand videregående skole,studiespesialisering,Vg1,ST,open,,36.47,0.149,0.027,0,
2022,Rogaland,Strand videregående skole,teknologi- og industrifag,Vg1,TP,num,34.3,25.56,0.511,0.594,2,22.4
2022,Rogaland,Strand videregående skole,akvakultur,Vg2,NA,open,,29.74,0.366,0.283,2,28.8
2022,Rogaland,Strand videregående skole,automatisering,Vg2,EL,open,,32.98,0.281,0.142,0,
2022,Rogaland,Strand videregående skole,barne- og ungdomsarbeider,Vg2,HS,num,31.3,27.39,0.179,0.044,0,
2022,Rogaland,Strand videregående skole,elenergi og ekom,Vg2,EL,num,38.6,33.13,0.471,0.508,2,32.2
2022,Rogaland,Strand videregående skole,fiske og fangst,Vg2,NA,num,31.4,32.54,0.535,0.645,3,35.7
2022,Rogaland,Strand videregående skole,helsearbeiderfag,Vg2,HS,open,,35.18,0.423,0.401,2,36.3
2022,Rogaland,Strand videregående skole,idrettsfag,Vg2,ID,open,,27.45,0.125,0.018,0,
2022,Rogaland,Strand videregående skole,industriteknologi,Vg2,TP,num,28.8,32.77,0.541,0.656,3,37.8
2022,Rogaland,Strand videregående skole,realfag,Vg2,ST,open,,31.91,0.376,0.302,2,30.0
2022,Rogaland,Strand videregående skole,salg og reiseliv,Vg2,SR,open,,25.31,0.207,0.064,0,
2022,Rogaland,Strand videregående skole,"språk, samfunn og økonomi",Vg2,ST,num,28.8,31.31,0.179,0.043,0,
2022,Rogaland,Strand videregående skole,påbygg gen. studiekompetanse,Vg3,PB,num,48.6,34.74,0.511,0.595,0,
2022,Rogaland,Strand videregående skole,studieforberedende naturbruk,Vg3,NA,open,,26.82,0.213,0.069,0,
2022,Rogaland,Vardafjell videregående skole,medier og kommunikasjon,Vg1,MK,open,,29.24,0.482,0.531,3,23.8
2022,Rogaland,Vardafjell videregående skole,studiespesialisering,Vg1,ST,num,37.9,34.77,0.222,0.077,0,
2022,Rogaland,Vardafjell videregående skole,medier og kommunikasjon,Vg2,MK,open,,32.81,0.236,0.089,1,31.3
2022,Rogaland,Vardafjell videregående skole,realfag,Vg2,ST,open,,32.48,0.525,0.625,3,37.8
2022,Rogaland,Vardafjell videregående skole,"språk, samfunn og økonomi",Vg2,ST,open,,29.56,0.699,0.896,4,32.0
2022,Rogaland,Vardafjell videregående skole,påbygg generell studiekompetanse,Vg3,PB,num,36.3,29.11,0.808,0.97,3,30.0
2022,Rogaland,Vågen videregående skole,dans,Vg1,MD,open,,38.5,0.524,0.622,3,32.1
2022,Rogaland,Vågen videregående skole,drama,Vg1,MD,open,,41.24,0.147,0.026,0,
2022,Rogaland,Vågen videregående skole,"frisør, blomst, int, eksp.design",Vg1,FD,num,35.4,28.83,0.609,0.781,2,27.1
2022,Rogaland,Vågen videregående skole,it og medieproduksjon,Vg1,IM,num,38.2,36.27,0.79,0.962,3,37.7
2022,Rogaland,Vågen videregående skole,"kunst, design og arkitektur",Vg1,KD,num,45.2,37.18,0.657,0.849,4,39.7
2022,Rogaland,Vågen videregående skole,medier og kommunikasjon,Vg1,MK,num,46.4,38.56,0.504,0.58,3,38.0
2022,Rogaland,Vågen videregående skole,musikk,Vg1,MD,num,26.5,43.46,0.466,0.496,3,44.3
2022,Rogaland,Vågen videregående skole,dans,Vg2,MD,open,,41.47,0.106,0.012,0,
2022,Rogaland,Vågen videregående skole,drama,Vg2,MD,open,,41.47,0.106,0.012,0,
2022,Rogaland,Vågen videregående skole,interiør og eksponeringsdesign,Vg2,FD,open,,26.38,0.227,0.081,0,
2022,Rogaland,Vågen videregående skole,interiør og eksponeringsdesign (interiør og utstillingsdesign),Vg2,FD,open,,28.36,0.181,0.045,0,
2022,Rogaland,Vågen videregående skole,"kunst, design og arkitektur",Vg2,KD,open,,32.45,0.166,0.036,0,
2022,Rogaland,Vågen videregående skole,medieproduksjon,Vg2,IM,open,,33.14,0.241,0.095,0,
2022,Rogaland,Vågen videregående skole,medier og kommunikasjon,Vg2,MK,open,,37.22,0.093,0.008,0,
2022,Rogaland,Vågen videregående skole,musikk,Vg2,MD,open,,41.47,0.106,0.012,0,
2022,Rogaland,Vågen videregående skole,eksponeringsdesign,Vg3,FD,open,,28.36,0.312,0.187,0,
2022,Rogaland,Vågen videregående skole,"kunst, design og arkitektur",Vg3,KD,open,,34.6,0.343,0.239,0,
2022,Rogaland,Vågen videregående skole,mediedesign,Vg3,MK,open,,36.8,0.119,0.016,0,
2022,Rogaland,Vågen videregående skole,utstillingsdesign,Vg3,FD,open,,28.36,0.167,0.036,0,
2022,Rogaland,Åkrehamn vidaregåande skole,bygg- og anleggsteknikk,Vg1,BA,num,18.3,30.2,0.184,0.047,0,
2022,Rogaland,Åkrehamn vidaregåande skole,elektro og datateknologi,Vg1,EL,num,34.3,35.85,0.484,0.535,2,31.7
2022,Rogaland,Åkrehamn vidaregåande skole,helse- og oppvekstfag,Vg1,HS,num,24.3,27.72,0.38,0.31,2,22.5
2022,Rogaland,Åkrehamn vidaregåande skole,"salg, service og reiseliv",Vg1,SR,open,,30.39,0.249,0.103,0,
2022,Rogaland,Åkrehamn vidaregåande skole,teknologi- og industrifag,Vg1,TP,num,32.1,28.37,0.686,0.883,3,22.5
2022,Rogaland,Åkrehamn vidaregåande skole,automatisering,Vg2,EL,num,31.0,38.63,0.498,0.567,3,40.0
2022,Rogaland,Åkrehamn vidaregåande skole,barne- og ungdomsarbeider,Vg2,HS,open,,32.7,0.305,0.177,1,35.6
2022,Rogaland,Åkrehamn vidaregåande skole,elenergi og ekom,Vg2,EL,num,32.9,41.98,0.501,0.574,2,44.3
2022,Rogaland,Åkrehamn vidaregåande skole,helsearbeiderfag,Vg2,HS,open,,32.32,0.325,0.209,1,28.9
2022,Rogaland,Åkrehamn vidaregåande skole,industriteknologi,Vg2,TP,num,23.8,27.25,0.35,0.253,1,24.4
2022,Rogaland,Åkrehamn vidaregåande skole,rørlegger,Vg2,BA,open,,29.65,0.255,0.11,0,
2022,Rogaland,Åkrehamn vidaregåande skole,salg og reiseliv,Vg2,SR,num,25.7,27.58,0.22,0.074,0,
2022,Rogaland,Åkrehamn vidaregåande skole,tømrer,Vg2,BA,open,,29.45,0.266,0.123,0,
2022,Rogaland,Åkrehamn vidaregåande skole,automatiseringsfaget,Vg3,EL,open,,38.15,0.287,0.151,1,40.0
2022,Rogaland,Øksnevad vidaregåande skole,naturbruk,Vg1,NA,num,31.4,29.76,0.713,0.91,4,28.2
2022,Rogaland,Øksnevad vidaregåande skole,naturbruk dyrekunnskap sk 3år,Vg1,NA,open,,34.32,0.673,0.869,3,30.0
2022,Rogaland,Øksnevad vidaregåande skole,naturbruk hest,Vg1,NA,num,16.4,31.99,0.286,0.149,0,
2022,Rogaland,Øksnevad vidaregåande skole,anleggsgartner,Vg2,BA,open,,25.86,0.328,0.214,1,20.0
2022,Rogaland,Øksnevad vidaregåande skole,"anleggsteknikk, landslinje",Vg2,BA,num,32.9,35.36,0.663,0.856,4,35.7
2022,Rogaland,Øksnevad vidaregåande skole,arbeidsmaskiner,Vg2,TP,num,27.5,32.8,0.551,0.676,3,31.3
2022,Rogaland,Øksnevad vidaregåande skole,heste- og dyrefag,Vg2,NA,open,,29.76,0.468,0.501,2,20.0
2022,Rogaland,Øksnevad vidaregåande skole,landbruk og gartnernæring,Vg2,NA,open,,29.71,0.318,0.198,1,23.8
2022,Rogaland,Øksnevad vidaregåande skole,"landbruk/gartnernæring, dyrekunnskap",Vg2,NA,open,,31.99,0.209,0.065,0,
2022,Rogaland,Øksnevad vidaregåande skole,anleggsmaskinmekaniker landslinje,Vg3,TP,num,40.0,33.61,0.553,0.681,2,30.0
2022,Rogaland,Øksnevad vidaregåande skole,landbruk,Vg3,NA,open,,29.84,0.193,0.053,0,
2022,Rogaland,Øksnevad vidaregåande skole,naturbruk dyrekunnskap sk 3år,Vg3,NA,open,,31.99,0.286,0.149,0,
2022,Rogaland,Øksnevad vidaregåande skole,påbygg til generell studiekompetanse,Vg3,PB,open,,37.96,0.551,0.677,3,42.2
2022,Rogaland,Øksnevad vidaregåande skole,studieforberedende naturbruk,Vg3,NA,open,,26.96,0.524,0.622,3,23.8
2022,Rogaland,Ølen vidaregåande skule,bygg- og anleggsteknikk,Vg1,BA,open,,30.03,0.341,0.236,2,25.6
2022,Rogaland,Ølen vidaregåande skule,elektro og datateknologi,Vg1,EL,num,37.3,37.01,0.484,0.536,2,39.1
2022,Rogaland,Ølen vidaregåande skule,helse- og oppvekstfag,Vg1,HS,open,,28.91,0.5,0.571,3,24.2
2022,Rogaland,Ølen vidaregåande skule,idrettsfag,Vg1,ID,open,,37.44,0.151,0.028,0,
2022,Rogaland,Ølen vidaregåande skule,studiespesialisering,Vg1,ST,open,,37.84,0.127,0.018,0,
2022,Rogaland,Ølen vidaregåande skule,teknologi- og industrifag,Vg1,TP,open,,28.7,0.647,0.836,3,30.0
2022,Rogaland,Ølen vidaregåande skule,arbeidsmaskiner,Vg2,TP,open,,30.86,0.196,0.055,0,
2022,Rogaland,Ølen vidaregåande skule,barne- og ungdomsarbeider,Vg2,HS,open,,28.76,0.158,0.032,0,
2022,Rogaland,Ølen vidaregåande skule,elenergi og ekom,Vg2,EL,open,,34.19,0.377,0.304,1,31.4
2022,Rogaland,Ølen vidaregåande skule,helsearbeiderfag,Vg2,HS,open,,35.11,0.325,0.209,1,37.5
2022,Rogaland,Ølen vidaregåande skule,idrettsfag,Vg2,ID,open,,28.82,0.103,0.011,0,
2022,Rogaland,Ølen vidaregåande skule,industriteknologi,Vg2,TP,open,,28.83,0.195,0.054,0,
2022,Rogaland,Ølen vidaregåande skule,interiør og utstillingsdesign,Vg2,FD,open,,26.48,0.107,0.012,0,
2022,Rogaland,Ølen vidaregåande skule,kjøretøy,Vg2,TP,open,,26.23,0.28,0.142,0,
2022,Rogaland,Ølen vidaregåande skule,realfag,Vg2,ST,open,,34.62,0.143,0.025,0,
2022,Rogaland,Ølen vidaregåande skule,"språk, samfunn og økonomi",Vg2,ST,open,,32.68,0.158,0.031,0,
2022,Rogaland,Ølen vidaregåande skule,tømrer,Vg2,BA,open,,28.55,0.215,0.07,0,
2022,Rogaland,Ølen vidaregåande skule,påbygg til generell studiekompetanse,Vg3,PB,num,43.3,37.47,0.689,0.885,4,41.3
2022,Rogaland,Ølen vidaregåande skule,påbygg etter yrkeskompetanse,Vg4,PB,open,,39.03,0.36,0.271,1,40.0
2022,Vestland,Amalie Skram videregående skole,informasjonsteknologi og medieproduksjon,Vg1,IM,num,44.3,43.33,0.975,1.0,2,43.3
2022,Vestland,Amalie Skram videregående skole,medier og kommunikasjon,Vg1,MK,num,52.1,45.71,0.861,0.987,2,46.0
2022,Vestland,Amalie Skram videregående skole,"salg, service og reiseliv",Vg1,SR,num,42.9,38.33,0.938,0.998,1,38.3
2022,Vestland,Amalie Skram videregående skole,studiespesialisering,Vg1,ST,num,51.4,48.48,0.882,0.991,5,47.3
2022,Vestland,Amalie Skram videregående skole,informasjonsteknologi,Vg2,IM,num,42.5,43.88,0.978,1.0,1,47.5
2022,Vestland,Amalie Skram videregående skole,medieproduksjon,Vg2,IM,num,36.3,37.19,0.949,0.999,1,33.8
2022,Vestland,Amalie Skram videregående skole,salg og reiseliv,Vg2,SR,num,41.3,34.74,0.897,0.994,1,33.8
2022,Vestland,Amalie Skram videregående skole,"service, sikkerhet og admin",Vg2,SR,num,25.0,38.73,0.936,0.998,0,
2022,Vestland,Amalie Skram videregående skole,påbygg. gen. studiekompetanse,Vg3,PB,num,48.3,44.99,0.966,1.0,0,
2022,Vestland,Arna vidaregåande skule,bygg- og anleggsteknikk,Vg1,BA,num,22.3,29.02,0.918,0.996,2,26.3
2022,Vestland,Arna vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,21.2,27.27,0.946,0.999,2,32.5
2022,Vestland,Arna vidaregåande skule,medier og kommunikasjon,Vg1,MK,num,35.0,32.1,0.862,0.987,2,27.5
2022,Vestland,Arna vidaregåande skule,studiespesialisering,Vg1,ST,num,42.7,41.28,0.882,0.991,5,40.7
2022,Vestland,Arna vidaregåande skule,barne- og ungdomsarbeider,Vg2,HS,num,26.3,24.46,0.919,0.997,1,22.0
2022,Vestland,Arna vidaregåande skule,helsearbeiderfag,Vg2,HS,num,26.3,28.92,0.945,0.999,1,26.7
2022,Vestland,Arna vidaregåande skule,tømrer,Vg2,BA,num,31.4,22.76,0.927,0.997,1,18.6
2022,Vestland,Askøy videregående skole,bygg- og anleggsteknikk,Vg1,BA,num,31.5,31.96,0.916,0.996,2,32.0
2022,Vestland,Askøy videregående skole,elektro og datateknologi,Vg1,EL,num,37.1,36.51,0.962,0.999,1,36.4
2022,Vestland,Askøy videregående skole,helse- og oppvekstfag,Vg1,HS,num,37.2,34.51,0.944,0.999,2,38.1
2022,Vestland,Askøy videregående skole,studiespesialisering,Vg1,ST,num,45.0,40.52,0.879,0.991,5,43.3
2022,Vestland,Askøy videregående skole,teknologi- og industrifag,Vg1,TP,num,34.3,31.65,0.967,1.0,1,31.1
2022,Vestland,Askøy videregående skole,barne- og ungdomsarbeider,Vg2,HS,num,27.5,31.29,0.917,0.996,1,32.5
2022,Vestland,Askøy videregående skole,elenergi og ekom,Vg2,EL,num,27.1,36.33,0.958,0.999,1,34.3
2022,Vestland,Askøy videregående skole,helsearbeiderfag,Vg2,HS,num,21.3,30.35,0.944,0.999,1,25.6
2022,Vestland,Askøy videregående skole,industriteknologi,Vg2,TP,num,26.3,29.61,0.951,0.999,1,28.8
2022,Vestland,Askøy videregående skole,tømrer,Vg2,BA,num,30.0,32.34,0.925,0.997,1,35.0
2022,Vestland,Askøy videregående skole,påbygg. gen. studiekompetanse,Vg3,PB,num,40.0,37.59,0.966,1.0,0,
2022,Vestland,Austevoll vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,41.4,34.59,0.941,0.998,2,32.4
2022,Vestland,Austevoll vidaregåande skule,naturbruk,Vg1,NA,num,34.0,32.5,0.96,0.999,2,35.3
2022,Vestland,Austevoll vidaregåande skule,teknologi- og industrifag,Vg1,TP,num,37.1,33.09,0.965,1.0,1,34.4
2022,Vestland,Austevoll vidaregåande skule,akvakultur,Vg2,NA,num,32.9,26.01,0.929,0.997,1,20.0
2022,Vestland,Austevoll vidaregåande skule,fiske og fangst,Vg2,NA,num,44.3,34.04,0.943,0.999,1,34.3
2022,Vestland,Austevoll vidaregåande skule,maritime fag,Vg2,TP,num,32.5,28.9,0.97,1.0,1,27.5
2022,Vestland,Austrheim vidaregåande skule,bygg- og anleggsteknikk,Vg1,BA,num,28.7,30.4,0.52,0.614,1,31.3
2022,Vestland,Austrheim vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,24.5,36.37,0.867,0.988,2,32.7
2022,Vestland,Austrheim vidaregåande skule,naturbruk,Vg1,NA,num,36.1,30.25,0.905,0.995,0,
2022,Vestland,Austrheim vidaregåande skule,studiespesialisering,Vg1,ST,num,38.56,37.48,0.758,0.944,2,38.9
2022,Vestland,Austrheim vidaregåande skule,teknologi- og industrifag,Vg1,TP,num,35.0,31.02,0.918,0.996,1,31.4
2022,Vestland,Austrheim vidaregåande skule,anleggsteknikk,Vg2,BA,num,37.5,33.07,0.78,0.957,0,
2022,Vestland,Austrheim vidaregåande skule,industriteknologi,Vg2,TP,num,30.0,33.5,0.881,0.991,1,38.8
2022,Vestland,Austrheim vidaregåande skule,kjøretøy,Vg2,TP,num,32.5,25.68,0.931,0.998,1,25.0
2022,Vestland,Austrheim vidaregåande skule,tømrer,Vg2,BA,num,27.1,23.94,0.828,0.978,1,18.6
2022,Vestland,Austrheim vidaregåande skule,påbygg. gen. studiekompetanse,Vg3,PB,num,21.7,36.16,0.913,0.996,0,
2022,Vestland,Bergen katedralskole,studiespesialisering,Vg1,ST,num,46.4,46.69,0.875,0.99,5,50.0
2022,Vestland,Bømlo vidaregåande skule,elektro og datateknologi,Vg1,EL,num,33.6,31.62,0.907,0.995,0,
2022,Vestland,Bømlo vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,35.2,28.79,0.869,0.989,2,27.3
2022,Vestland,Bømlo vidaregåande skule,naturbruk,Vg1,NA,num,33.8,26.69,0.907,0.995,0,
2022,Vestland,Bømlo vidaregåande skule,studiespesialisering,Vg1,ST,num,41.4,32.43,0.487,0.543,1,29.3
2022,Vestland,Bømlo vidaregåande skule,teknologi- og industrifag,Vg1,TP,num,29.8,27.13,0.918,0.996,0,
2022,Vestland,Bømlo vidaregåande skule,automatisering,Vg2,EL,num,38.8,30.84,0.853,0.985,0,
2022,Vestland,Bømlo vidaregåande skule,barne- og ungdomsarbeider,Vg2,HS,num,27.5,23.41,0.817,0.973,1,21.3
2022,Vestland,Bømlo vidaregåande skule,elenergi og ekom,Vg2,EL,num,35.7,33.11,0.896,0.994,0,
2022,Vestland,Bømlo vidaregåande skule,helsearbeiderfag,Vg2,HS,num,43.8,32.67,0.868,0.989,1,36.3
2022,Vestland,Bømlo vidaregåande skule,industriteknologi,Vg2,TP,num,22.5,25.32,0.88,0.991,0,
2022,Vestland,Bømlo vidaregåande skule,maritime fag,Vg2,TP,num,36.3,25.3,0.93,0.998,0,
2022,Vestland,Bømlo vidaregåande skule,automatiseringsfaget,Vg3,EL,num,26.7,31.46,0.845,0.983,0,
2022,Vestland,Bømlo vidaregåande skule,påbygg. gen. studiekompetanse,Vg3,PB,num,23.3,32.6,0.914,0.996,0,
2022,Vestland,Dale vidaregåande skule,bygg- og anleggsteknikk,Vg1,BA,num,33.6,27.7,0.913,0.996,1,23.7
2022,Vestland,Dale vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,12.5,33.43,0.943,0.998,2,37.0
2022,Vestland,Dale vidaregåande skule,studiespesialisering,Vg1,ST,num,39.3,41.71,0.876,0.99,2,43.3
2022,Vestland,Dale vidaregåande skule,teknologi- og industrifag,Vg1,TP,num,32.2,36.01,0.966,1.0,1,40.0
2022,Vestland,Dale vidaregåande skule,helsearbeiderfag,Vg2,HS,num,41.3,29.5,0.942,0.998,1,23.3
2022,Vestland,Dale vidaregåande skule,industriteknologi,Vg2,TP,num,35.6,35.64,0.949,0.999,1,41.3
2022,Vestland,Dale vidaregåande skule,påbygg. gen. studiekompetanse,Vg3,PB,num,41.4,38.0,0.965,1.0,0,
2022,Vestland,Dale vidaregåande skule,påbygg gen studiekomp e/yrkeskomp,Vg4,PB,num,44.3,38.0,0.965,1.0,0,
2022,Vestland,Eid vidaregåande skule,elektro og datateknologi,Vg1,EL,num,23.6,35.19,0.965,1.0,1,34.7
2022,Vestland,Eid vidaregåande skule,"frisør, blomster, interiør og eksponeringsdesign",Vg1,FD,num,27.5,32.54,0.898,0.994,1,37.3
2022,Vestland,Eid vidaregåande skule,studiespesialisering,Vg1,ST,num,31.5,33.39,0.885,0.992,2,28.7
2022,Vestland,Eid vidaregåande skule,teknologi- og industrifag,Vg1,TP,num,14.3,30.28,0.969,1.0,1,29.3
2022,Vestland,Eid vidaregåande skule,automatisering,Vg2,EL,num,28.6,33.93,0.942,0.998,1,32.9
2022,Vestland,Eid vidaregåande skule,datateknologi og elektronikk,Vg2,EL,num,24.3,31.45,0.932,0.998,1,30.0
2022,Vestland,Eid vidaregåande skule,elenergi og ekom,Vg2,EL,num,34.4,40.46,0.96,0.999,1,44.3
2022,Vestland,Eid vidaregåande skule,frisør,Vg2,FD,num,34.3,23.2,0.877,0.99,1,20.0
2022,Vestland,Eid vidaregåande skule,industriteknologi,Vg2,TP,num,23.8,26.14,0.954,0.999,1,22.5
2022,Vestland,Eid vidaregåande skule,interiør og eksponeringsdesign,Vg2,FD,num,28.6,21.74,0.863,0.988,1,18.0
2022,Vestland,Eid vidaregåande skule,automatiseringsfaget,Vg3,EL,num,30.0,38.92,0.939,0.998,1,42.9
2022,Vestland,Eid vidaregåande skule,dataelektronikerfaget,Vg3,EL,num,26.7,34.38,0.906,0.995,1,35.7
2022,Vestland,Eid vidaregåande skule,påbygg. gen. studiekompetanse,Vg3,PB,num,40.0,36.59,0.968,1.0,0,
2022,Vestland,Eid vidaregåande skule,påbygg gen studiekomp e/yrkeskomp,Vg4,PB,num,47.5,36.59,0.968,1.0,0,
2022,Vestland,Firda vidaregåande skule,idrettsfag,Vg1,ID,num,30.7,38.07,0.918,0.997,2,40.0
2022,Vestland,Firda vidaregåande skule,"musikk, dans og drama, dans",Vg1,MD,num,33.9,41.13,0.819,0.974,0,
2022,Vestland,Firda vidaregåande skule,"musikk, dans og drama, drama",Vg1,MD,num,17.6,41.13,0.819,0.974,0,
2022,Vestland,Firda vidaregåande skule,"musikk, dans og drama, musikk",Vg1,MD,num,19.5,41.13,0.819,0.974,0,
2022,Vestland,Firda vidaregåande skule,studiespesialisering,Vg1,ST,num,28.8,37.57,0.89,0.993,2,38.3
2022,Vestland,Fitjar vidaregåande skule,"frisør, blomster, interiør og eksponeringsdesign",Vg1,FD,num,29.8,25.68,0.899,0.994,1,23.7
2022,Vestland,Fitjar vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,27.0,27.67,0.948,0.999,2,28.4
2022,Vestland,Fitjar vidaregåande skule,restaurant- og matfag,Vg1,RM,num,39.3,26.69,0.836,0.98,2,26.9
2022,Vestland,Fitjar vidaregåande skule,barne- og ungdomsarbeider,Vg2,HS,num,42.5,33.17,0.923,0.997,1,38.8
2022,Vestland,Fitjar vidaregåande skule,helsearbeiderfag,Vg2,HS,num,48.8,37.54,0.948,0.999,1,43.3
2022,Vestland,Fitjar vidaregåande skule,kokk- og servitørfag,Vg2,RM,num,24.3,25.99,0.825,0.976,1,28.6
2022,Vestland,Fitjar vidaregåande skule,påbygg. gen. studiekompetanse,Vg3,PB,num,24.3,35.62,0.968,1.0,0,
2022,Vestland,Fitjar vidaregåande skule,påbygg gen studiekomp e/yrkeskomp,Vg4,PB,num,35.0,35.62,0.968,1.0,0,
2022,Vestland,Flora vidaregåande skule,bygg- og anleggsteknikk,Vg1,BA,num,8.3,25.85,0.919,0.997,2,27.7
2022,Vestland,Flora vidaregåande skule,elektro og datateknologi,Vg1,EL,num,24.6,28.11,0.964,0.999,1,21.4
2022,Vestland,Flora vidaregåande skule,helse- og oppvekstfag,Vg1,HS,num,35.7,33.98,0.946,0.999,2,34.0
