school,fylke,program,occurrence,level,category,year,round,expected,spread,p_fill,history_years
Årstad videregående skole,Vestland,Interiør og eksponeringsdesign,0,Vg2,FD,2027,1,36.7,4.4,0.708,6
Årstad videregående skole,Vestland,Kjøretøy,0,Vg2,TP,2027,1,27.1,4.4,0.75,6
Årstad videregående skole,Vestland,Søm og tekstilhåndverk,0,Vg2,DT,2027,1,36.0,4.4,0.494,5
Årstad videregående skole,Vestland,Dataelektronikerfaget,0,Vg3,EL,2027,1,34.7,4.4,0.439,4
Årstad videregående skole,Vestland,Hudterapi,0,Vg3,HS,2027,1,37.0,5.6,0.726,2
Årstad videregående skole,Vestland,Interiør,0,Vg3,FD,2027,1,31.9,4.4,0.384,4
Årstad videregående skole,Vestland,Påbygg. gen. studiekompetanse,0,Vg3,PB,2027,1,41.1,4.4,0.805,5
Åsane vidaregåande skule,Vestland,Bygg- og anleggsteknikk,0,Vg1,BA,2027,1,35.5,4.4,0.785,7
Åsane vidaregåande skule,Vestland,Elektro og datateknologi,0,Vg1,EL,2027,1,40.1,4.4,0.866,6
Åsane vidaregåande skule,Vestland,Helse- og oppvekstfag,0,Vg1,HS,2027,1,35.5,4.4,0.769,7
Åsane vidaregåande skule,Vestland,Idrettsfag,0,Vg1,ID,2027,1,44.0,4.4,0.804,7
Åsane vidaregåande skule,Vestland,"Salg, service og reiseliv",0,Vg1,SR,2027,1,37.0,4.4,0.778,5
Åsane vidaregåande skule,Vestland,Teknologi- og industrifag,0,Vg1,TP,2027,1,37.9,4.4,0.847,6
Åsane vidaregåande skule,Vestland,Barne- og ungdomsarbeider,0,Vg2,HS,2027,1,40.2,4.4,0.768,6
Åsane vidaregåande skule,Vestland,Betong og mur,0,Vg2,BA,2027,1,27.9,4.4,0.627,5
Åsane vidaregåande skule,Vestland,Elenergi og ekom,0,Vg2,EL,2027,1,39.5,4.4,0.75,5
Åsane vidaregåande skule,Vestland,Helsearbeiderfag,0,Vg2,HS,2027,1,39.6,4.4,0.765,6
Åsane vidaregåande skule,Vestland,Helseservicefag,0,Vg2,HS,2027,1,32.3,4.4,0.67,5
Åsane vidaregåande skule,Vestland,Industriteknologi,0,Vg2,TP,2027,1,36.1,4.4,0.805,6
Åsane vidaregåande skule,Vestland,"Klima, energi og miljøteknikk",0,Vg2,BA,2027,1,28.2,5.6,0.626,3
Åsane vidaregåande skule,Vestland,Rørlegger,0,Vg2,BA,2027,1,38.8,4.4,0.798,6
Åsane vidaregåande skule,Vestland,Salg og reiseliv,0,Vg2,SR,2027,1,35.3,4.4,0.74,5
Åsane vidaregåande skule,Vestland,"Salg, service og reiseliv",1,Vg2,SR,2027,1,33.6,6.5,0.638,1
Åsane vidaregåande skule,Vestland,"Service, sikkerhet og admin",0,Vg2,SR,2027,1,32.3,4.4,0.701,4
Åsane vidaregåande skule,Vestland,Transport og logistikk,0,Vg2,TP,2027,1,31.7,4.4,0.689,5
Åsane vidaregåande skule,Vestland,Tømrer,0,Vg2,BA,2027,1,40.7,4.4,0.766,6
Åsane vidaregåande skule,Vestland,Apotekteknikk,0,Vg3,HS,2027,1,31.6,4.4,0.452,4
Åsane vidaregåande skule,Vestland,Helsesekretær,0,Vg3,HS,2027,1,34.9,5.6,0.347,3
Åsane vidaregåande skule,Vestland,Påbygg gen studiekomp e/yrkeskomp,0,Vg3,PB,2027,1,43.7,6.5,0.752,1
Åsane vidaregåande skule,Vestland,Påbygg. gen. studiekompetanse,0,Vg3,PB,2027,1,44.6,4.4,0.828,5
Åsane vidaregåande skule,Vestland,Tannhelsesekretær,0,Vg3,HS,2027,1,29.1,4.4,0.441,4
